"lat","lon","rssi_1_1","rssi_1_2","rssi_1_3","rssi_2_1","rssi_2_2","rssi_2_3","rssi_3_1","rssi_3_2","rssi_3_3","delay_1","delay_2","delay_3","pontoId"
-8.05324,-34.94887,-87.68,-89.0871428571429,-90.1228571428571,-71.54,-79.1225,-80.92,-88.5633333333333,-91.602,-97.255,5,2,4,7771
-8.04886,-34.95747,-80.4785714285714,-93.4142857142857,-80.89,-98.4933333333333,-101.37,-99.67,-89.9166666666667,-102.228666666667,-89.83,4,6,3,9072
-8.05133,-34.94777,-94.0242857142857,-93.7114285714286,-94.7,-75.44,-89.73,-92.95,-98.1016666666667,-98.578,-97.6,4,2,5,8472
-8.05641,-34.95072,-91.2185714285714,-91.4785714285714,-91.9266666666666,-90.72,-87.535,-82.9885714285714,-91.19,-93.64,-95.73,6,3,3,6815
-8.05091,-34.95059,-92.9142857142857,-98.34,-90.56,-96.34,-89.47,-87.0071428571429,-92.64,-93.26,-96.5925,4,3,4,8590
-8.05514,-34.95281,-93.3728571428571,-95.1028571428571,-94.5728571428571,-95.9166666666667,-92.0275,-95.79,-95.64,-83.57,-98.1075,6,4,2,7359
-8.04847,-34.94695,-101.24,-88.7947619047619,-98.5935714285714,-90.01,-98.03,-97.4830357142857,-96.5633333333333,-101.648,-96.56,3,2,6,9231
-8.04917,-34.95301,-80.82,-89.82,-80.88,-91.5183333333333,-92.64,-87.0071428571429,-91.8966666666667,-98.268,-96.7675,3,4,4,9005
-8.05565,-34.95435,-88.47,-96.2,-93.34,-96.58,-91.935,-92.0642857142857,-78.6366666666667,-69.88,-94.5675,6,5,2,6997
-8.05365,-34.94838,-86.4485714285714,-89.7328571428572,-92.0857142857143,-80.58,-81.09,-80.4185714285714,-91.2483333333333,-87.63,-97.255,5,2,5,7685
-8.052,-34.95331,-89.78,-92.56,-86.4075,-96.04,-86.315,-90.28,-87.7583333333333,-97.572,-95.605,4,4,3,8126
-8.04921,-34.95625,-74.45,-94.9071428571429,-83.76,-98.6366666666667,-97.5975,-94.17,-89.9166666666667,-102.228666666667,-95.705,3,6,3,8996
-8.04647,-34.94535,-87.84,-87.34,-92.2535714285714,-90.9,-90.9375,-84.6365873015873,-87.0581666666667,-79.366,-96.92,3,3,7,9598
-8.05574,-34.95501,-93.8242857142857,-97.7914285714286,-94.49,-96.455,-92.6075,-91.1971428571429,-77.63,-73.38,-92.615,6,5,1,6965
-8.04643,-34.94735,-93.9192857142857,-84.4714285714286,-95.207380952381,-84.52,-101.3125,-90.59,-85.13,-97.294,-94.4075,3,3,7,9658
-8.05844,-34.94988,-92.9942857142857,-92.9457142857143,-93.5628571428571,-97.56,-76.4875,-96.75,-94.0333333333333,-81.78,-96.2325,7,4,4,6701
-8.05585,-34.95851,-88.49,-99.5742857142857,-88.51,-95.8766666666667,-95.8825,-90.95,-87.24,-89.988,-66.02,7,7,0,6932
-8.05569,-34.955,-93.8242857142857,-97.1028571428571,-94.5528571428571,-95.85,-92.6075,-91.4114285714286,-79.755,-74.244,-95.16,6,5,1,6978
-8.05284,-34.95558,-89.33,-96.3728571428572,-91.64,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-89,-86.77,5,5,2,7838
-8.05659,-34.95519,-95.2757142857143,-99.0514285714286,-92.62,-98.32,-91.8025,-90.8414285714286,-83.9966666666667,-66.38,-89.54,6,5,1,6787
-8.04738,-34.95398,-73.27,-88.9871428571429,-70.77,-93.03,-88.28,-91.645,-80.2794444444445,-102.828,-97.8275,2,5,4,9453
-8.04914,-34.9457,-97.0528571428571,-84.9071428571428,-94.3414285714286,-59.89,-85.0275,-88.03,-91.05,-93.536,-96.3575,4,2,6,9012
-8.04648,-34.94545,-88.97,-93.41,-92.2535714285714,-94.78,-90.9375,-84.6365873015873,-87.0581666666667,-79.366,-96.92,3,3,7,9591
-8.05556,-34.95452,-91.0242857142857,-96.2,-90.97,-95.2383333333333,-90.945,-90.6785714285714,-74.895,-71.052,-95.11,6,5,2,7085
-8.05071,-34.95971,-89.3114285714286,-95.1142857142857,-98.98,-99.26,-93.9625,-97.47,-89.1316666666667,-102.688,-89.02,5,7,2,8622
-8.04986,-34.95046,-97.9442857142857,-103.39,-96.1328571428571,-84.01,-94.7475,-94.0242857142857,-95.0566666666667,-96.632,-98.7325,3,3,4,8838
-8.05247,-34.95619,-80.2,-98.2242857142857,-85.9242857142857,-99.3266666666667,-98.52,-94.65,-66.0016666666667,-88.688,-89.52,5,5,2,7915
-8.0551,-34.95312,-97.97,-94.5757142857143,-93.52,-94.4,-97.54,-88.4042857142857,-81.0433333333333,-80.13,-97.5125,6,4,2,7378
-8.04986,-34.9476,-96.5914285714286,-84,-98.16,-80.69,-92.7425,-96.7742857142857,-91.2466666666667,-95.518,-98.9125,4,2,5,8839
-8.05472,-34.95933,-82.0157142857143,-100.307142857143,-73.72,-95.72,-100.225,-82.6042857142857,-72.95,-89.368,-50.1,6,7,1,7429
-8.05939,-34.94673,-91.8277380952381,-87.7955844155844,-92.7115238095238,-98.06,-78.3625,-73.3282142857143,-88.59,-90.5772727272727,-95.8575,8,3,6,6627
-8.05552,-34.95504,-95.0828571428572,-97.1028571428571,-94.1228571428572,-95.6516666666667,-89.2275,-90.1128571428572,-82.285,-66.87,-91.1425,6,5,1,7117
-8.05148,-34.95032,-91.91,-94.2557142857143,-93.1942857142857,-90.72,-84.66,-88.17,-89.95,-95.054,-95.9225,4,3,4,8412
-8.05038,-34.95375,-84.1114285714286,-95.6792857142857,-85.7114285714286,-96.22,-98.5125,-95.97,-86.5791666666667,-98.048,-99.62,3,4,3,8742
-8.05111,-34.9506,-89.6171428571429,-91.83,-90.6942857142857,-86.77,-93.74,-88.9028571428571,-93.5516666666667,-95.582,-96.5925,4,3,4,8542
-8.05619,-34.95078,-91.2185714285714,-91.1371428571429,-92.2171428571429,-91.97,-84.9,-77.8614285714286,-92.96,-88.71,-96.3725,6,3,3,6865
-8.0515,-34.95516,-84.3042857142857,-99.2514285714286,-86.6014285714286,-94.3816666666667,-92.5975,-90.24,-70.6783333333333,-93.38,-94.22,4,5,2,8404
-8.05166,-34.94955,-95.47,-92.6485714285714,-95.15,-71.08,-81.065,-87.2828571428571,-91.9416666666667,-96.142,-97.7875,4,2,4,8339
-8.04886,-34.95037,-82.44,-85.26,-87.4071428571428,-81.5,-91.08,-85.5671428571429,-92.815,-97.496,-96.7925,3,3,5,9075
-8.04862,-34.95084,-90.45,-87.5314285714286,-77.75,-75.13,-90.8225,-87.9076190476191,-91.375,-98.012,-96.7925,3,4,5,9139
-8.05595,-34.95807,-91.1057142857143,-99.2842857142857,-91.3728571428571,-95.9383333333333,-92.8475,-90.7428571428572,-87.4933333333333,-86.55,-70.1,7,6,0,6909
-8.05662,-34.95581,-93.9285714285714,-99.0457142857143,-94.5528571428571,-99.5566666666667,-91.565,-94.5114285714286,-87.1033333333333,-67.428,-88.22,6,6,1,6774
-8.05556,-34.95377,-87.9,-96.38,-88.83,-97.1683333333333,-90.53,-94.02,-76.0333333333333,-74.214,-90.945,6,4,2,7086
-8.0592,-34.94733,-90.7920238095238,-88.197012987013,-92.3086666666667,-93.8,-75.5055,-79.1682142857143,-91.7869444444444,-94.85,-95.8575,8,3,5,6644
-8.05609,-34.95065,-91.2185714285714,-93.59,-91.9266666666666,-93.22,-81.495,-78.9414285714286,-93.95,-89.852,-96.3725,6,3,3,6888
-8.05462,-34.94966,-89.826,-90.9964285714286,-97.56,-86.6401388888889,-86.8170833333333,-82.8757142857143,-91.1766666666667,-96.35,-96.3725,5,2,4,7451
-8.05233,-34.94836,-92.16,-86.9728571428572,-89.5042857142857,-70.08,-78.5975,-84.27,-87.08,-93.01,-97.255,5,2,5,7943
-8.04822,-34.95073,-81.3514285714286,-80.4871428571429,-76.32,-89.33,-89.9,-87.6385714285714,-85.9116666666667,-98.012,-96.7925,2,4,5,9301
-8.04862,-34.95081,-81.19,-87.5314285714286,-84.76,-81.47,-90.8225,-89.33,-92.46,-98.012,-96.7925,3,4,5,9141
-8.04861,-34.95433,-78.96,-89.9457142857143,-87.53,-97.2,-93.035,-94.1457142857143,-79.335,-100.428666666667,-94.66,3,5,4,9144
-8.04815,-34.94549,-99.16,-89.2657142857143,-96.5007142857143,-59.83,-94.3775,-88.34,-88.13,-85.568,-96.92,4,2,7,9335
-8.05209,-34.94932,-90.0142857142857,-90.92,-93.35,-69.22,-89.46,-83.2014285714286,-91.12,-94.8,-97.6,4,2,4,8085
-8.05752,-34.95288,-93.6614285714286,-93.8528571428571,-91.4928571428571,-96.65,-83.4175,-97.79,-91.95,-78.104,-93.22,7,4,3,6740
-8.04645,-34.9483,-92.8414285714286,-75.5057142857143,-93.0759523809524,-90.65,-101.66,-97.39,-95.4916666666667,-101.288,-94.4075,2,3,6,9623
-8.05055,-34.95351,-83.7085714285714,-94.275,-88.08,-96.34,-97.5075,-96.0571428571428,-87.5833333333333,-98.048,-96.7075,3,4,3,8667
-8.05002,-34.94762,-96.6814285714286,-85.2121428571429,-96.6971428571429,-79.25,-92.7425,-97.0185714285714,-90.74,-94,-98.9125,4,2,5,8807
-8.05519,-34.95341,-86.5385714285714,-96.1385714285714,-92.6157142857143,-95.9916666666667,-88.9775,-86.28,-82.2516666666667,-80.26,-96.01,6,4,2,7331
-8.05575,-34.95806,-90.4242857142857,-99.5742857142857,-90.0042857142857,-95.9383333333333,-92.8475,-90.7428571428571,-87.24,-89.988,-53.33,6,6,0,6962
-8.04646,-34.94529,-89.2671428571429,-87.59,-92.2535714285714,-85.4,-90.9375,-84.6365873015873,-87.0581666666667,-76.792,-96.92,3,3,7,9614
-8.04886,-34.95039,-87.4,-86.6171428571429,-87.4071428571428,-82.76,-91.5525,-85.5671428571429,-93.45,-97.496,-96.7925,3,3,5,9074
-8.05306,-34.95391,-88.22,-96.6885714285714,-91.22,-99.91,-96.6575,-96.2214285714286,-96.5633333333333,-98.276,-97.5525,5,4,2,7792
-8.05254,-34.95608,-89.1771428571429,-98.2242857142857,-86.0585714285714,-98.33,-98.52,-98.47,-63.105,-88.778,-90.58,5,5,2,7901
-8.04945,-34.94577,-97.2157142857143,-85.7728571428571,-94.3414285714286,-63.14,-85.0275,-86.72,-88.93,-97.935,-96.3575,4,2,6,8946
-8.05175,-34.949,-89.7971428571429,-89.8885714285714,-88.67,-74.75,-87.39,-83.5857142857143,-91.2616666666667,-94.252,-97.6,4,2,5,8298
-8.05564,-34.95451,-91.54125,-96.2,-92.65,-95.2383333333333,-90.945,-90.6342857142857,-74.895,-71.052,-96.6675,6,5,2,7006
-8.05703,-34.95449,-90.09,-96.6185714285714,-90.1614285714286,-98.32,-89.5,-92.8428571428571,-91.93,-80.07,-94.1,7,5,2,6758
-8.04852,-34.95151,-80.4571428571429,-89.47,-85.8057142857143,-90.26,-95.965,-88.5,-87.9133333333333,-98.32,-98.6525,2,4,4,9195
-8.05112,-34.95506,-90.59,-99.5096428571429,-83.08,-99.67,-92.3125,-92.03,-75.25,-97.102,-95.62,4,5,2,8536
-8.05165,-34.95984,-87.602,-99.17,-84.1933333333333,-101.44,-99.21,-92.3625,-91.56,-102.62,-84.7981818181818,5,7,2,8343
-8.05809,-34.95105,-96.1657142857143,-91.94,-93.2542857142857,-95.825,-81.875,-85.2742857142857,-83.69,-84.808,-96.2325,7,4,3,6718
-8.05023,-34.95959,-81.95,-97.2514285714286,-84.2728571428571,-98.7733333333333,-97.725,-93.81,-83.05,-102.688,-87.71,5,7,3,8769
-8.05553,-34.9553,-94.6914285714286,-97.3871428571429,-93.71,-97.6466666666667,-88.2125,-91.64,-93.62,-63.396,-92.47,6,5,1,7106
-8.05155,-34.94994,-91.1971428571429,-93.6228571428572,-93.8142857142857,-75.97,-84.8225,-86.1071428571429,-94.1316666666667,-95.754,-97.2725,4,3,4,8384
-8.05574,-34.95888,-98.74,-99.5742857142857,-85.6771428571429,-94.765,-100.225,-84.6542857142857,-87.24,-85.38,-61.29,7,7,1,6964
-8.05149,-34.95045,-92.2042857142857,-94.0742857142857,-91.1914285714286,-79.07,-90.7025,-89.27,-94.785,-94.73,-95.9225,4,3,4,8407
-8.0554,-34.95619,-81.58,-98.5685714285714,-84.2,-96.4316666666667,-93.13,-96.72,-87.905,-73.8364,-94.2117857142857,6,6,1,7213
-8.04655,-34.94511,-89.2671428571429,-87.4121714285714,-92.2535714285714,-91.4,-90.9375,-78.0426587301587,-87.0581666666667,-80.0905,-96.92,4,3,7,9580
-8.05416,-34.9573,-84.39,-99.4185714285714,-90.2728571428571,-103.375833333333,-102.89,-95.78,-66.046,-88.874,-87.08,6,6,1,7587
-8.0519,-34.94661,-91.2414285714286,-92.2614285714286,-93.5557142857143,-74.22,-80.67,-86.1114285714286,-91.2083333333333,-93.27,-97.6,5,1,6,8211
-8.05144,-34.95985,-93.65,-98.53,-80.7,-99.26,-98.405,-92.1503571428571,-91.8083333333333,-99.194,-80.46,5,7,2,8425
-8.05119,-34.95909,-83.9357142857143,-95.0071428571429,-84.6371428571428,-99.26,-96.0175,-90.2742857142857,-90.1316666666667,-98.266,-78.38,5,7,2,8514
-8.05215,-34.94815,-85.6971428571428,-86.05,-89.29,-58.59,-78.07,-85.6742857142857,-93.39,-90.704,-97.6,5,2,5,8057
-8.05226,-34.9472,-90.1785714285714,-89.1914285714286,-90.0071428571429,-50.54,-76.115,-78.67,-87.28,-95.512,-97.6,5,1,5,7966
-8.04971,-34.95464,-80.2464285714286,-98.0107142857143,-81.3666666666667,-99.55,-97.245,-93.0671428571429,-71,-99.9346666666667,-95.8475,3,5,3,8876
-8.04809,-34.94755,-102.44,-82.2914285714286,-95.2635714285714,-93.45,-97.685,-104.03,-106.07,-102.064,-94.6125,3,3,6,9351
-8.05584,-34.95844,-88.49,-99.5742857142857,-89.5785714285714,-95.8766666666667,-95.8825,-87.7557142857143,-79.39,-89.988,-62.54,7,7,0,6936
-8.05603,-34.95504,-94.52,-97.7914285714286,-93.75,-97.7016666666667,-90.86,-89.5542857142857,-83.0883333333333,-68.63,-93.5575,6,5,1,6897
-8.04892,-34.95037,-89.96,-86.6171428571429,-88.7457142857143,-84.57,-91.5525,-86.7828571428571,-98.95,-97.496,-96.7925,3,3,5,9061
-8.04648,-34.95372,-71.83,-87.9985714285714,-79.08,-91.8083333333333,-91.47,-90.7614285714286,-84.2116666666667,-104.266,-97.22,2,5,5,9586
-8.05527,-34.95919,-87.41,-100.288571428571,-82.8057142857143,-95.72,-100.225,-82.7714285714286,-81.6683333333333,-85.38,-79.6,7,7,1,7291
-8.05535,-34.95084,-90.56,-90.28,-90.2952380952381,-82.58,-90.22,-83.6461904761905,-89.06,-73.38,-96.3725,6,3,3,7257
-8.05141,-34.95324,-95.04,-92.2371428571429,-84.8342857142857,-86.52,-87.49,-85.7528571428571,-96.88,-95.046,-94.7075,4,4,3,8439
-8.05438,-34.95639,-92.8761904761905,-98.7371428571429,-89.9028571428571,-103.375833333333,-101.5175,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,6,6,1,7530
-8.05522,-34.95201,-95.7028571428571,-93.4242857142857,-92.1171428571429,-93.71,-92.08,-87.83,-93.8316666666667,-77.158,-96.7,6,4,3,7315
-8.04653,-34.95375,-85.33,-73.08,-75.59,-89.9,-88.91,-92.6214285714286,-82.75,-104.266,-97.22,2,5,5,9581
-8.05097,-34.95057,-92.9142857142857,-94.1757142857143,-91.2571428571429,-87.2,-84.38,-86.2385714285714,-93.5516666666667,-95.582,-96.5925,4,3,4,8573
-8.05144,-34.95515,-83.8671428571429,-99.2514285714286,-87.65,-95.29,-92.5975,-91.0714285714286,-70.6783333333333,-93.38,-96.3325,4,5,2,8426
-8.05285,-34.95563,-93.15,-97.02,-85.075,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-88.466,-87.02,5,5,2,7828
-8.05077,-34.95054,-93.95,-93.9171428571429,-92.08,-92.64,-89.9875,-81.13,-92.64,-94.976,-96.5925,4,3,4,8611
-8.05421,-34.95705,-89.9357142857143,-99.4185714285714,-90.6342857142857,-103.375833333333,-101.565,-95.78,-69.036,-88.874,-87.1275,6,6,1,7572
-8.05193,-34.95716,-88.1528571428571,-97.5871428571429,-90.05,-98.54,-98.52,-93.4214285714286,-63.95,-115.63,-86.43,5,6,2,8183
-8.04646,-34.94524,-89.2671428571429,-81.89,-92.2535714285714,-96.35,-90.9375,-83.1001587301587,-87.0581666666667,-76.2145,-96.92,3,3,7,9616
-8.05067,-34.95317,-86.7792857142857,-95.7885714285714,-91.2292857142857,-95.3383333333333,-96.4,-93.7128571428571,-88.86,-96.342,-98.2875,3,4,3,8630
-8.05898,-34.94808,-88.89,-92.1741558441558,-88.1385714285714,-94.875,-78.58,-81.1528571428571,-91.78,-92.496,-95.8575,8,3,5,6656
-8.04837,-34.94696,-100.792857142857,-91.6447619047619,-97.8364285714286,-81,-99.9125,-91.7,-96.5633333333333,-101.744,-96.56,3,2,6,9273
-8.05235,-34.95541,-85.23,-97.5771428571428,-94.15,-97.4516666666667,-94.1125,-93.4857142857143,-68.8766666666667,-90.44,-86.22,5,5,2,7940
-8.05448,-34.94956,-88.53,-89.135,-91.59,-88.415,-82.0370833333333,-78.57,-91.7533333333333,-88.816,-96.3725,5,2,4,7484
-8.05196,-34.94678,-90.09,-89.6885714285714,-90.1371428571429,-61.77,-80.67,-87.39,-91.7416666666667,-94.502,-97.6,5,1,5,8167
-8.05559,-34.95444,-91.0242857142857,-96.2,-96.28,-96.0116666666667,-91.935,-92.6557142857143,-77.0233333333333,-71.052,-96.16,6,5,2,7052
-8.05376,-34.94916,-90.0885714285714,-89.4,-91.4185714285714,-76.02,-81.4,-79.6528571428571,-88.4983333333333,-83.498,-96.72,5,2,4,7661
-8.05556,-34.95074,-91.6185714285714,-92.1485714285714,-91.6666666666667,-90.47,-82.53,-89.22,-90.065,-85.832,-96.3725,6,3,3,7087
-8.04815,-34.94715,-100.36,-91.5185714285714,-102.25,-85.01,-99.9375,-99.4857142857143,-103.146666666667,-101.744,-96.92,3,3,6,9333
-8.0527,-34.95551,-88.17,-96.56,-90.4107142857143,-98.33,-96.1425,-93.7757142857143,-64.44,-86.88,-79.46,5,5,2,7868
-8.04954,-34.95308,-79.8957142857143,-100.36,-75.32,-88.52,-96.97,-86.5426190476191,-91.8966666666667,-96.186,-96.2825,3,4,4,8921
-8.05081,-34.95974,-101.63,-95.0071428571429,-93.65,-99.26,-93.9625,-86.95,-90.1316666666667,-102.204,-89.02,5,7,2,8604
-8.05197,-34.95236,-77.19,-90.76,-80.94,-85.45,-87.7125,-92.15,-88.7016666666667,-93.826,-95.605,4,4,3,8151
-8.05432,-34.9566,-92.8761904761905,-98.4328571428571,-89.9028571428571,-103.375833333333,-101.2325,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,6,6,1,7548
-8.05281,-34.95342,-89.18,-98.9328571428571,-89.7514285714286,-101.231666666667,-100.9,-97.1385714285714,-101.75,-99.576,-97.765,4,4,2,7847
-8.05466,-34.95362,-89.9657142857143,-95.3957142857143,-89.92,-98.98,-88.8325,-90.5571428571428,-92.13,-80.93,-96.29,5,4,2,7439
-8.05113,-34.95312,-88.9214285714286,-95.0771428571429,-84.7971428571428,-78.84,-87.0575,-89.91,-90.12,-94.758,-95.1975,4,4,3,8534
-8.05282,-34.95568,-83.83,-96.8114285714286,-89.9092857142857,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-86.75,-81.58,5,5,2,7845
-8.04935,-34.95453,-75.58,-96.7192857142857,-79.6928571428572,-99.6333333333333,-94.72,-92.7642857142857,-80.635,-99.9346666666667,-96.67,3,5,3,8963
-8.05188,-34.94772,-95.48,-94.94,-90.7971428571429,-60.27,-75.7875,-79.2528571428571,-91.0816666666667,-98.048,-97.6,4,2,5,8224
-8.04965,-34.94757,-97.1971428571429,-86.1,-95.8457142857143,-91.26,-92.7425,-97.3242857142857,-91.36,-95.518,-98.9125,4,2,6,8888
-8.05576,-34.9589,-86.3442857142857,-99.5742857142857,-85.6771428571429,-94.765,-100.225,-84.6542857142857,-87.24,-85.38,-73.08,7,7,1,6960
-8.04642,-34.9516,-79.52,-89.8685714285714,-71.89,-97.04,-92.16,-94.7171428571429,-89.73,-103.704,-94.3275,1,4,5,9679
-8.04697,-34.95388,-65.58,-87.9414285714286,-71.9,-91.34,-87.9325,-94.72,-78.3527777777778,-102.828,-96.7175,2,5,4,9532
-8.05218,-34.94787,-87.9757142857143,-87.6,-88.8285714285714,-51.09,-79.39,-80.47,-89.885,-89.898,-97.6,5,2,5,8032
-8.05205,-34.95018,-90.8628571428571,-93.9285714285714,-92.2414285714286,-78.44,-89.5675,-83.94,-92.7866666666667,-95.754,-93.97,4,3,4,8099
-8.0533,-34.95973,-89.4242857142857,-98.2457142857143,-91.14,-100.931666666667,-98.2575,-90.6057142857143,-81.955,-93.052,-67.33,6,7,1,7760
-8.05126,-34.95321,-89.8142857142857,-94.2014285714286,-84.9214285714286,-89.22,-94.98,-86.4257142857143,-91.07,-98.41,-97.195,4,4,3,8492
-8.04675,-34.95382,-75.43,-79.27,-72.2057142857143,-87.9,-77.27,-94.59,-84.2116666666667,-102.828,-97.22,2,5,4,9553
-8.05527,-34.95146,-89.33,-91.8871428571428,-90.9957142857143,-91.01,-81.39,-88.58,-90.0483333333333,-83.468,-96.7,6,3,3,7294
-8.04855,-34.95134,-79.2071428571429,-81.38,-88.26,-86.39,-94.5725,-87.66,-89.3716666666667,-101.09,-98.6525,2,4,4,9178
-8.04644,-34.94747,-93.9192857142857,-84.4714285714286,-95.207380952381,-99.17,-101.3125,-95.8078571428572,-101.92,-101.288,-94.4075,3,3,6,9634
-8.05285,-34.95346,-89.18,-102.27,-89.7514285714286,-102.02,-100.9,-97.1385714285714,-102.13,-99.576,-97.765,5,4,2,7836
-8.05151,-34.95019,-93.5414285714286,-93.79,-95.23,-73.78,-83.8825,-86.57,-93.5016666666667,-95.754,-97.2725,4,3,4,8401
-8.05091,-34.95319,-90.0492857142857,-95.13,-89.1885714285714,-82.57,-97.47,-91.8085714285714,-91.3716666666667,-93.13,-97.62,4,4,3,8589
-8.0473,-34.94757,-98.0257142857143,-85.9771428571429,-97.0857142857143,-96.65,-98.8375,-98.4028571428571,-93.37,-100.78,-94.4075,3,3,6,9474
-8.04911,-34.95038,-90.9257142857143,-86.8442857142857,-95.47,-86.58,-95.0875,-92.7785714285714,-96.52,-97.346,-96.7925,3,3,5,9018
-8.05173,-34.94909,-89.7971428571429,-90.4171428571429,-89.4642857142857,-78.9483333333333,-87.8725,-84.8528571428571,-91.2616666666667,-94.8,-97.6,4,2,4,8306
-8.05547,-34.9554,-95.1414285714286,-97.3871428571429,-93.4914285714286,-98.6583333333333,-88.2125,-91.52,-75.1566666666667,-55.87,-88.65,6,5,1,7160
-8.05349,-34.94869,-84.2157142857143,-92.72,-88.4542857142857,-71.96,-92.97,-76.63,-88.6833333333333,-92.89,-97.255,5,2,4,7721
-8.05184,-34.94785,-97.9,-94.0985714285714,-89.4328571428571,-57.565,-71.6175,-71.38,-91.2766666666667,-97.924,-97.6,4,2,5,8248
-8.05545,-34.95561,-94.4742857142857,-98.5685714285714,-93.5757142857143,-97.0833333333333,-89.4,-92.64,-73.0316666666667,-61.56,-89.25,6,5,1,7180
-8.05182,-34.94849,-86.4542857142857,-92.1514285714286,-91.1785714285714,-68.52,-86.96,-84.83,-86,-91.412,-97.6,4,2,5,8258
-8.05196,-34.9553,-84.7142857142857,-98.2514285714286,-85.2342857142857,-94.5983333333333,-92.5975,-91.78,-73.38,-87.162,-92.825,4,5,2,8159
-8.05422,-34.95357,-89.15,-94.33,-98.98,-95.72,-92.945,-89.0328571428571,-91.9633333333333,-85.65,-95.455,5,4,2,7571
-8.05356,-34.94904,-86.6814285714286,-89.4,-90.0871428571429,-82.52,-77.8725,-77.6857142857143,-90.8233333333333,-76.38,-96.72,5,2,4,7705
-8.05127,-34.95061,-88.5914285714286,-93.2271428571429,-89.6271428571429,-87.83,-92.63,-90.4957142857143,-92.7283333333334,-95.286,-95.9225,4,3,4,8489
-8.05776,-34.94647,-88.6514285714286,-79.73,-89.0357142857143,-90.05,-67.6155,-62.36,-88.3516666666667,-88.8652727272727,-96.755,7,2,6,6731
-8.05621,-34.9565,-86.22,-99.1157142857143,-91.15,-100.575,-92.505,-94.3,-86.4333333333333,-77.108,-89.6,6,6,1,6858
-8.05875,-34.94629,-88.7314285714286,-81.92,-89.9285714285714,-89.395,-69.8275,-77.23,-91.2383333333333,-90.5772727272727,-95.8575,8,3,6,6666
-8.052,-34.95181,-80.1214285714286,-89.9585714285714,-76.25,-88.8533333333333,-90.6625,-90.45,-81.36,-94.938,-95.605,4,3,3,8127
-8.05195,-34.95262,-82.65,-92.7485714285715,-79.94,-90.14,-88.9125,-93.5642857142857,-88.17,-93.826,-95.605,4,4,3,8170
-8.05547,-34.95545,-95.1414285714286,-97.3871428571429,-93.8471428571429,-98.165,-88.2125,-92.8142857142857,-75.1566666666667,-56.37,-90.65,6,5,1,7159
-8.04842,-34.95959,-84.95,-88.2042857142857,-65.76,-90.9033333333333,-86.27,-93.4357142857143,-82.8316666666667,-106.544,-83.08,4,7,3,9254
-8.05546,-34.95606,-81.45,-98.5685714285714,-85.76,-96.1066666666667,-93.725,-89.08,-86.7683333333333,-75.2244,-88.33,6,6,1,7167
-8.05201,-34.95146,-79.07,-93.3671428571429,-88.1071428571429,-85.7,-92.39,-90.4857142857143,-91.4133333333333,-96.93,-95.605,4,3,3,8123
-8.05555,-34.95632,-91.0071428571429,-99.1157142857143,-90.1217857142857,-96.1066666666667,-92.8375,-93.8814285714286,-85.855,-65.69,-87.005,6,6,1,7088
-8.05541,-34.95602,-87.6414285714286,-98.5685714285714,-91.4285714285714,-98.24,-93.725,-89.9785714285714,-93.39,-75.2244,-93.17,6,5,1,7208
-8.05382,-34.9465,-84.1447619047619,-86.5221428571429,-87.1146428571429,-64.48,-64.545,-78.2714285714286,-89.19,-90.84,-97.255,6,1,5,7652
-8.05106,-34.95942,-92.98,-95.0071428571429,-88.72,-98.11,-95.7825,-88.9514285714286,-90.1316666666667,-99.194,-84.41,5,7,2,8552
-8.04921,-34.95302,-85.95,-89.82,-78.6871428571428,-91.39,-91.77,-91.14,-91.8966666666667,-98.268,-96.7675,3,4,4,8998
-8.04794,-34.94764,-96.71,-80.87,-96.2764285714286,-90.76,-97.685,-95.9,-106.07,-102.064,-94.4075,3,3,6,9389
-8.04883,-34.9576,-77.7,-93.1114285714286,-77.3442857142857,-98.0933333333333,-94.9,-94.21,-89.9166666666667,-102.228666666667,-92.84,4,6,3,9079
-8.05363,-34.95967,-85.0685714285714,-99.6357142857143,-77.76,-94.4983333333333,-98.5225,-89.17,-78.955,-90.732,-55.21,6,7,1,7688
-8.05678,-34.94655,-87.1857142857143,-83.9114285714286,-88.1328571428571,-90.18,-71.2075,-65.5714285714286,-87.4033333333334,-88.744,-97.255,7,2,5,6768
-8.05206,-34.95008,-91.8171428571429,-88.51,-93.5128571428571,-83.94,-93.1675,-85.45,-93.2583333333333,-95.754,-93.97,4,3,4,8095
-8.05405,-34.94932,-90.9914285714286,-90.8878571428571,-93.3,-83.54,-84.8275,-89.99,-85.2516666666667,-86.59,-96.72,5,2,4,7609
-8.05076,-34.95057,-94.65,-96.72,-92.08,-93.58,-89.9875,-86.3014285714286,-92.64,-94.976,-96.5925,4,3,4,8613
-8.05025,-34.95047,-95.71,-98.97,-95.4642857142857,-83.88,-94.4625,-92.7185714285714,-93.315,-95.348,-98.7325,3,3,4,8766
-8.05646,-34.95068,-91.2185714285714,-92.1571428571429,-91.9266666666666,-93.59,-77.65,-83.1021428571429,-91.6233333333333,-90.598,-95.73,6,3,3,6804
